,Index,Latitude,Longitude,2010,2011,2012,2013,2014,2015,2016,2017
701,701.0,23.21737,74.11832,0.012780277231750889,0.008556944194813577,0.008399603895753957,0.00995860699901601,0.0076872748495537095,0.014193468578734665,0.019392005775122012,0.011302607120247424
702,702.0,23.21737,74.19794,0.001061574043767011,0.0009081429098963319,0.0009992346067075586,0.0006595862039441427,0.0006118473694921782,0.0013151268166594246,0.0015653080734920899,0.0009464543965915194
703,703.0,23.21737,74.27757,0.0008664411253462303,0.0007827548959953312,0.0008318402019346108,0.0005600141460842191,0.00047198772439972883,0.0012445211285407722,0.001342030063118483,0.000788882740942694
704,704.0,23.13677,68.70381,0.0026391135112182095,0.001765568283520885,0.0007102885871032988,0.0014923619312361023,0.0017562521057704699,0.0003749651452284575,0.0029077880997031235,0.0016605866760298976
705,705.0,23.13677,68.78344,0.04101792446769722,0.05765773523910994,0.06674981072081859,0.03514358330639797,0.05742002625987766,0.05441798165769261,0.074438035794761,0.041942176590666666
706,706.0,23.13677,68.86306,0.04095613415142737,0.06250943221280227,0.08358524700908332,0.04745463132838326,0.06975279706685263,0.1093399717022703,0.1009206790742768,0.04809412455286414
707,707.0,23.13677,68.94269,0.04359976580704369,0.03643323748196547,0.03337553976499833,0.03421995774117584,0.04414035493271239,0.04528995702366305,0.07812789476058064,0.04694480916824663
708,708.0,23.13677,69.02231,0.037871967014213394,0.0526937090383419,0.0683154466170627,0.03318260786006599,0.058200787520202794,0.050023069130409825,0.06412137642499109,0.041609016542049494
709,709.0,23.13677,69.10194,0.018514522040770323,0.039279950719683314,0.03510173597316616,0.029756119205634673,0.037980539577733376,0.05117565391766642,0.039209569904056954,0.024581692699415146
710,710.0,23.13677,69.18156,0.01584483326131753,0.006032192317693688,0.005099912565581701,0.01350222823392235,0.005100121178402563,0.035875897463897195,0.03148719247797555,0.01643969968325926
711,711.0,23.13677,69.26119,0.01615618279477344,0.03047081458094765,0.027368070655961165,0.03640443979286221,0.02999596445563264,0.05414485926752845,0.04944281618981563,0.020018885503084522
712,712.0,23.13677,69.34081,0.06641947126056426,0.05138635132927007,0.04835924447653354,0.08584163892697988,0.049898410760949544,0.09335145269302486,0.15336690892903382,0.07652293983674797
713,713.0,23.13677,69.42044,0.007332842694560652,0.020182556704686817,0.018101153677374426,0.009013562590585483,0.0195434695382249,0.025188159752644646,0.021570086731326012,0.012807753167073676
714,714.0,23.13677,69.50006,0.0021360569617618038,0.0009493528871266982,0.0007327829438237911,0.0013856647478567696,0.0009042710341813032,0.0003001860744522554,0.0031366702207966534,0.0016043775466716287
715,715.0,23.13677,69.57969,0.029050743758970227,0.021394443251637436,0.009909361573350428,0.017098910391644392,0.02125111269659221,0.004500264179809916,0.038806104378659285,0.028814417708504732
716,716.0,23.13677,69.65931,0.022301265845247435,0.029291986122764915,0.018269828635989967,0.006641800077880412,0.03427086792793461,0.009163155413360841,0.01008411965213899,0.022526182685519147
717,717.0,23.13677,69.73894,0.012200371433880702,0.013789407779944763,0.020963307316193405,0.010750518564349531,0.016759192060369767,0.013146025718860688,0.02075035714915772,0.011293623911951293
718,718.0,23.13677,69.81856,0.005182774867716438,0.005634902854634722,0.005963143033720969,0.005066397432117901,0.00480604761973489,0.007481820239814419,0.01100882877386006,0.005521255344985723
719,719.0,23.13677,69.89819,0.014659283974467916,0.0265340132196833,0.04309486235664286,0.01292616744778169,0.029793185656352507,0.016476093144404597,0.03594424024761099,0.021217099150260467
720,720.0,23.13677,69.97781,0.06814228307201965,0.11876339398774986,0.1238483163465515,0.03419293297518581,0.11646682725652566,0.020729827387489505,0.09632236884326473,0.06850126288961515
721,721.0,23.13677,70.05744,0.026029301506208222,0.02080280148214757,0.012315800514933518,0.017931693277939385,0.019843541024672583,0.01019545386791521,0.03926094582515648,0.026270730112394516
722,722.0,23.13677,70.13706,0.003101102289641915,0.005176627914349061,0.0034609983820669352,0.0036543381108861198,0.0032813563395205736,0.019806001036645097,0.007746214648217468,0.0042924503315165995
723,723.0,23.13677,70.21669,1.4515251486165882e-05,1.788815956617702e-05,3.974372336924338e-05,7.81169386383135e-06,1.2718735591931672e-05,6.669663195191118e-06,2.1111427767672438e-05,1.5469420810018633e-05
724,724.0,23.13677,70.45556,2.3464318671504106e-05,0.0004559818694218799,0.00036767166099197965,7.52190957179719e-05,0.0004115488516462393,2.795998495133411e-05,3.953183125446319e-05,2.5899679315461265e-05
725,725.0,23.13677,70.53519,0.00027650898054726135,0.004394197165121885,0.0038438595120905764,0.0004867484637526481,0.004373105808199958,0.0003617108574422905,0.0004816318212916239,0.0003349608557571341
726,726.0,23.13677,70.61481,0.004471393066975197,0.004551903019168569,0.004671292467581926,0.003303632716271089,0.004671619289836424,0.0045526387960172525,0.004303954508339768,0.004473374456343338
727,727.0,23.13677,70.69444,0.10384028280698483,0.1080589169126735,0.1128269407986268,0.07978427385916347,0.11282707853835981,0.10805933514411116,0.1039305833150405,0.1038402589967145
728,728.0,23.13677,70.77406,0.15318023157877045,0.1609550884903314,0.15770076985598783,0.11151636400254204,0.15770090062874953,0.16095548191873854,0.15360609688695,0.1528889130853254
729,729.0,23.13677,70.85369,0.09400824143779574,0.0870942432483733,0.09055337384919243,0.06403373843347998,0.09055351504705025,0.08709467131015264,0.09383385102128154,0.09395360153161889
730,730.0,23.13677,70.93331,0.2101933767556169,0.19001764739488103,0.1945011378315919,0.13753938495800064,0.1945012628908428,0.1900180271958457,0.20368096196151814,0.210193355771066
731,731.0,23.13677,71.01294,0.21264174769935246,0.20777964460396545,0.2070822683979618,0.14643600861646636,0.20708239150390542,0.20778001607632438,0.20409041129897232,0.21264172677985285
732,732.0,23.13677,71.09256,0.28634076375170786,0.30218746014908515,0.3149686475189241,0.22272680838603756,0.3149687538747637,0.3021877873535915,0.28920238722611263,0.28634074479033417
733,733.0,23.13677,71.17219,0.34004354705029527,0.3562141273425937,0.3726920887742774,0.26354537635266895,0.37269218616815486,0.35621442921397983,0.342786870753204,0.34004352951576294
734,734.0,23.13677,71.25181,0.2432689876884519,0.2570188559621156,0.26264415306938,0.18785828007577673,0.26650436550162543,0.25670963983395434,0.24616588655299518,0.2445888645972907
735,735.0,23.13677,71.33144,0.30293765720006177,0.3468567400361369,0.2501388788812165,0.21189702622587483,0.3287609238789029,0.3544944992562927,0.34437439394460356,0.3470662313914843
736,736.0,23.13677,71.41106,0.13677126456367633,0.16512214870417394,0.06124784799722291,0.08001594915789292,0.13577613819180995,0.16400077230771215,0.170270800821627,0.16132263042378206
737,737.0,23.13677,71.49069,0.18164198734138975,0.25093272489307594,0.08728291244600711,0.11716271381867223,0.21394541400150938,0.23922311831849194,0.2811258799693865,0.21112835184225462
738,738.0,23.13677,71.57031,0.11657123694371804,0.17038072926248454,0.05554590905774127,0.07686535194953148,0.1324627083484461,0.16068923638533936,0.16139866221878285,0.14892879021663924
739,739.0,23.13677,71.64994,0.04548108526850681,0.05677672391444661,0.018766229287476323,0.026068764535226822,0.03967162526226524,0.04922859694969797,0.05314604128529867,0.04620413694873805
740,740.0,23.13677,71.72956,0.029830698602419593,0.04309792949132113,0.013502804347994432,0.014805630003789259,0.03098100756594761,0.03842654124751561,0.041700680807864404,0.03577795386997501
741,741.0,23.13677,71.80919,0.1825050659857667,0.256622475499521,0.0842324677582438,0.12327055774201001,0.20127365683097084,0.24874172493745403,0.27446010526729336,0.2144728853483007
742,742.0,23.13677,71.88882,0.3343169137772742,0.3967943366734912,0.17637720649976285,0.2071482425388088,0.3136233624435107,0.4053108373172052,0.5118650831650091,0.3584833754554827
743,743.0,23.13677,71.96844,0.3097865137268065,0.30843758546137195,0.22536081785399098,0.18142290868147265,0.24139991933876073,0.3459552467196233,0.4757925593670697,0.2686661248193575
744,744.0,23.13677,72.04807,0.3286944011112747,0.30682119252109585,0.24543861940356346,0.19808729202024464,0.2400351875829318,0.344075221116926,0.4304085769592066,0.25990129351958635
745,745.0,23.13677,72.12769,0.27553931288025524,0.24259488413819197,0.19625427052362504,0.1512890049519085,0.17789642178346593,0.27701841611342404,0.3670695160512801,0.20835466867049565
746,746.0,23.13677,72.20732,0.16625826302094954,0.16172873277501806,0.17213504319411324,0.1060733156777881,0.13127806967946962,0.17523387663336826,0.21972185407765488,0.13427620614556066
747,747.0,23.13677,72.28694,0.19577265565230914,0.23919749057412037,0.21362408381718917,0.13360289131232628,0.20290129548237193,0.20076422501136443,0.31015889701183375,0.18945617399362655
748,748.0,23.13677,72.36657,0.1754902208842012,0.22687906455409548,0.19642481603714565,0.11575987683854094,0.18630279034465624,0.20591499083208495,0.3520115515724772,0.17323167962641323
749,749.0,23.13677,72.44619,0.14312118828643217,0.1759242169027624,0.1532979500007591,0.11006595055617413,0.17931418655855888,0.17337967620556843,0.2956659080420859,0.10875187670302351
750,750.0,23.13677,72.52582,0.06310151192361702,0.07945843412392381,0.08426640535374609,0.04408833728453904,0.06924522106562837,0.08737642183096948,0.14334339169949267,0.04911264598134178
751,751.0,23.13677,72.60544,0.052395759670711486,0.03108108057867241,0.06730950522650349,0.042492573624650996,0.06597244545421774,0.06342572182527818,0.12914753663239487,0.059223516721497865
752,752.0,23.13677,72.68507,0.1319994154634302,0.10313049172459282,0.08549339174588416,0.08030772005299013,0.14585155661020524,0.1458033489413138,0.15232603546366386,0.10662346500512272
753,753.0,23.13677,72.76469,0.15957990173204198,0.15186700444631512,0.18907893018947494,0.11382685436276835,0.18588859088127566,0.19569014282008304,0.35228826716572426,0.1268741374974465
754,754.0,23.13677,72.84432,0.1743158337274692,0.35286541551663014,0.32409104974419556,0.09598885248890751,0.182945840326171,0.23669020335247318,0.5421209130521707,0.12881702283670396
755,755.0,23.13677,72.92394,0.17971907146515723,0.21763338809320015,0.23816550941148498,0.12135704115667452,0.20317515901610397,0.21261945630625328,0.4683136137089646,0.12558065049070155
756,756.0,23.13677,73.00357,0.07537955437115841,0.14994369864848553,0.12774657054802313,0.08271197708983988,0.12115160482070782,0.13028921971159962,0.24158985693259943,0.08537143887380957
757,757.0,23.13677,73.08319,0.1498394105429272,0.1388029656385284,0.09861265796578728,0.07736366704154973,0.21254429420882862,0.22539594009787756,0.3764473342396995,0.18335337683686564
758,758.0,23.13677,73.16282,0.13417974061498916,0.16937169082605394,0.13404523963825934,0.09678663066498824,0.16281040564123925,0.16711965915373694,0.32252271379511405,0.15327785446582726
759,759.0,23.13677,73.24244,0.13323300291504386,0.24157824669417688,0.19616502460845286,0.14461622159871415,0.18721343425718234,0.21801739084407215,0.23570686295916624,0.14064446777097842
760,760.0,23.13677,73.32207,0.13750612629713463,0.2056796201515915,0.18297630798556633,0.1293932290588911,0.18288045046269588,0.2055899710042067,0.23985387069947522,0.13750548178433766
761,761.0,23.13677,73.40169,0.07931288719852801,0.09334804928010869,0.06586651020508597,0.0465766638096335,0.06586665523574954,0.09334847440947654,0.12142207272650295,0.07931286273658375
762,762.0,23.13677,73.48132,0.06504792835288382,0.09506297330818052,0.07431948957380365,0.052554105649183155,0.07431963329208391,0.09506339763341998,0.1717040885571763,0.06504790351193064
763,763.0,23.13677,73.56094,0.08438376785762494,0.10509579044008655,0.08150837699249958,0.057637657206797324,0.0815085195946555,0.10509621006093509,0.19905560790770002,0.08438374353041006
764,764.0,23.13677,73.64057,0.10961978793366071,0.10710728734248699,0.08789890851508282,0.06218802820827579,0.08787345254151752,0.1071672422122717,0.1868806157474063,0.1109378569175482
765,765.0,23.13677,73.72019,0.07406243735486129,0.07582450853476429,0.07533913989793342,0.05332091086017966,0.07531336207312488,0.07597260984139578,0.16200566159041055,0.07504630069352985
766,766.0,23.13677,73.79982,0.06221315854378845,0.06225288820973532,0.05668278318933924,0.041916903485173594,0.05747883943341482,0.06427715758904545,0.13041617212296322,0.0634034195195484
767,767.0,23.13677,73.87944,0.04092172514276344,0.06832196574295821,0.05521469816234182,0.039253005728242314,0.054938662249727585,0.06889813843035528,0.12183233075974985,0.04135721474833874
768,768.0,23.13677,73.95907,0.13003018919725515,0.06741940878775855,0.05659099943328284,0.0468339807656742,0.0515916842746056,0.07203091245525638,0.11933906448783936,0.1325454125777065
769,769.0,23.13677,74.03869,0.059813908144756296,0.04283485502099685,0.04319579123641702,0.03868205424453477,0.03399783580024018,0.05484212629297544,0.08445773201010393,0.056495966899493766
770,770.0,23.13677,74.11832,0.016268980117160707,0.011586693942159955,0.011810551195295983,0.01201771816597078,0.009936315085304567,0.01962354715127421,0.025159178552625124,0.014394001701952529
771,771.0,23.13677,74.19794,0.02753738616399864,0.020229855686169265,0.02299515621053145,0.019592175266137872,0.016837743814844795,0.0374278234198266,0.04484216142368638,0.025128887063818824
772,772.0,23.13677,74.27757,0.011972774880168995,0.009102042680281511,0.012653846176501666,0.00947291857628836,0.008039471875609822,0.01814876616277827,0.02096821606916632,0.013000780989570266
773,773.0,23.13677,74.35719,1.5437775873059984e-05,6.898570328139209e-06,8.15018580120163e-06,4.320740601478018e-06,3.7598692604118775e-06,2.2592709313923794e-06,1.1418940579021178e-05,8.58120602307852e-06
774,774.0,23.05617,68.78344,0.002586382758834318,0.0015807672732555881,0.0015410421167917512,0.004511241848157363,0.001333483146210523,0.004993702990571724,0.010399133377453885,0.003113139299799395
775,775.0,23.05617,68.86306,0.0934740664724384,0.033420637673936396,0.08027159788554594,0.06573103833231946,0.05522975708136546,0.0800756545365275,0.1404415293644521,0.07529416125897441
776,776.0,23.05617,68.94269,0.04920574090391495,0.07301312668133503,0.087992258754053,0.03616511252893365,0.08860728491014337,0.0562567365874873,0.07689457581407584,0.052289459817652775
777,777.0,23.05617,69.02231,0.008379896353828705,0.03434176445183304,0.039442498094689034,0.009676928619161067,0.03753754825554932,0.01572341478547689,0.020947717996867524,0.014090178463062094
778,778.0,23.05617,69.10194,0.05116444718711495,0.10623213365912147,0.09683857457705553,0.011050311184800132,0.11019756359745361,0.01233299856473797,0.013215118449022303,0.010776356661682373
779,779.0,23.05617,69.18156,0.01310259999456929,0.02600751299693717,0.02382482430678981,0.003300335456787104,0.022890228736169724,0.008047315080714244,0.005842171692887897,0.0037238741663857054
780,780.0,23.05617,69.26119,0.010289877044616421,0.017000570072466383,0.013299778293132952,0.019676882153857107,0.01622059922968271,0.031606038633071876,0.0342283385683929,0.012379789198720624
781,781.0,23.05617,69.34081,0.024932126325135858,0.036084682975876255,0.032535586685125954,0.0376880510398703,0.036471546772987466,0.05280602724025928,0.06704894711350906,0.033282525659635596
782,782.0,23.05617,69.42044,0.004795902285025312,0.02054268798296765,0.018198990059312466,0.008309179043596989,0.019652171753988295,0.02046427935999422,0.019462770550798234,0.012399238429133435
783,783.0,23.05617,69.50006,0.004761768468538563,0.003938369301631199,0.0032382605463650562,0.0031170090000953994,0.0036813639615320623,0.003291673438596662,0.007276171226217993,0.004301510702485906
784,784.0,23.05617,69.57969,0.02200748342568121,0.01020570319968161,0.00624010454254028,0.016157969667158625,0.009506851099067464,0.004378117654551442,0.03825147513440916,0.0218564027044584
785,785.0,23.05617,69.65931,0.00768036086085053,0.02447098488324261,0.03551258379222692,0.004884837377905968,0.024528745292099675,0.003212565607169672,0.0029648582124423644,0.009481914547889082
786,786.0,23.05617,69.73894,0.005413540468386258,0.029317591054884913,0.043934695099299176,0.006255035622890085,0.029594202749492482,0.005909870567849066,0.00537201280626823,0.006166592130096355
787,787.0,23.05617,69.81856,0.005178947507341353,0.006385870415706916,0.0065949554597861965,0.010629084279602298,0.008716928850424828,0.016963573512733126,0.010196435160851744,0.005275420417400158
788,788.0,23.05617,69.89819,0.01264087993773918,0.01831256592173148,0.04116372356486785,0.031231951582071326,0.021787283596366766,0.0466745568095641,0.034689575575423764,0.021266489530248813
789,789.0,23.05617,69.97781,0.028741295760061146,0.04183711134283143,0.03026493857060238,0.010607217548529193,0.03975120530273742,0.00659567028860802,0.03699931823800839,0.029784608515946175
790,790.0,23.05617,70.05744,0.006059121673452655,0.007382755101110823,0.003285157184515344,0.002892438567377223,0.007347018985336855,0.0036021868296609444,0.004884528597899303,0.00607990158005118
791,791.0,23.05617,70.53519,0.0009062582461862519,0.0009709348571903487,0.0010054513195122269,0.0007107992157941677,0.001005606420302284,0.0009714033022144618,0.0009207055358752111,0.0009062317010385243
792,792.0,23.05617,70.61481,0.25358837555635466,0.23296954923338897,0.22870878961541638,0.16172899196947457,0.22870890936369354,0.23296990889419417,0.2533059416253216,0.2535883557247753
793,793.0,23.05617,70.69444,0.8703894970433135,0.874142200569335,0.8978417393513576,0.6348998250576013,0.8978417552121318,0.8741422595840945,0.8759608848425824,0.8703894935996627
794,794.0,23.05617,70.77406,0.5968506126990542,0.6139617134522952,0.6202694587682569,0.43861729660416443,0.620269517724041,0.6139618944657621,0.5984369085527483,0.5958326719986287
795,795.0,23.05617,70.85369,0.4301992823003676,0.4382079937122893,0.45501035593744643,0.3217559353564345,0.4550104405508455,0.43820825713672723,0.43537458723540023,0.43000843111033143
796,796.0,23.05617,70.93331,0.7696584926718754,0.7362073655517823,0.7689747556443711,0.5437727955752665,0.7689747915126329,0.7362074892442267,0.7807714075317225,0.7696584865518797
797,797.0,23.05617,71.01294,0.6161593040771012,0.5782158013740474,0.5643019508468844,0.39904041975260185,0.56430201849201,0.578215999148783,0.6174156029083431,0.6161592938787509
798,798.0,23.05617,71.09256,0.5062967673818253,0.520646566150132,0.5145617711220976,0.36386713724182673,0.5145618464897289,0.5206467909190989,0.5144113762029527,0.5062967542645124
799,799.0,23.05617,71.17219,0.5396519671617265,0.5505015493010237,0.5655113820798046,0.3998956572420566,0.5655114495371576,0.5505017600709802,0.5245221164055202,0.5396519549306354
800,800.0,23.05617,71.25181,0.4644486414792154,0.49947035427406744,0.4856379512259652,0.34593024468318473,0.4970572307026435,0.498410910176782,0.47622686376422757,0.4738630295670081
801,801.0,23.05617,71.33144,0.26286657478093767,0.36475864792713125,0.1891739694050326,0.186841983187351,0.31012490374968443,0.3611097940308227,0.3728919971967947,0.33984654641032186
802,802.0,23.05617,71.41106,0.1877993138834658,0.21150827205186198,0.08318375433894537,0.12278454522555346,0.16565843209065303,0.20345806681411882,0.24643991615357827,0.21404745861148994
803,803.0,23.05617,71.49069,0.37479417016327976,0.5179706521406828,0.16930859705189635,0.24952631317418433,0.40724102868502887,0.4960168765966846,0.5432662374397333,0.43223129390122633
804,804.0,23.05617,71.57031,0.305991896111557,0.44201985514859105,0.16235841050515504,0.18920909740059305,0.3412408523615968,0.41995929249094166,0.49686211151718096,0.37492210272588083
805,805.0,23.05617,71.64994,0.14312701588547835,0.18109020312632265,0.0645893437903176,0.0930205409207234,0.13274177880881785,0.1669627100797433,0.19448478660407117,0.14830708831373657
806,806.0,23.05617,71.72956,0.0792688992705503,0.1142969211509761,0.034324114118586956,0.0354376872367126,0.08404551568271085,0.10292790347322585,0.10386931356622041,0.0940183358859267
807,807.0,23.05617,71.80919,0.13894792904877168,0.21111280202282162,0.06603219879110825,0.09040857014789744,0.16536302279597676,0.20305163364373585,0.200709178705674,0.17644261764440247
808,808.0,23.05617,71.88882,0.09538872007656017,0.15142413882867628,0.05265794123358844,0.05471083889897694,0.12161601934135838,0.14895876685172713,0.15399089880885458,0.1263027001936255
809,809.0,23.05617,71.96844,0.23288683380183461,0.27121012486031865,0.1419518308425827,0.15298390995090771,0.22169151366144008,0.2843727234640726,0.33089602849260125,0.22766805710996224
810,810.0,23.05617,72.04807,0.36974312941338583,0.38694253258929495,0.2581200750301106,0.2403626475091018,0.28879482776054327,0.43301708157305147,0.48262847663096603,0.3040255004249334
811,811.0,23.05617,72.12769,0.3834205018852341,0.32868524200534854,0.2542924963174757,0.21500991745356823,0.26389076912673903,0.3666493409945622,0.44309510982892275,0.2556715448884956
812,812.0,23.05617,72.20732,0.3783029827352844,0.32039689433790525,0.2524373058286473,0.21030554181016453,0.25932466805843435,0.3535315506083128,0.4237764567143624,0.24906109501640353
813,813.0,23.05617,72.28694,0.2641378994953095,0.26111113223003535,0.24796808095884937,0.16124023176179111,0.19608349974345865,0.3059226665096198,0.2629523435204365,0.15765388989154194
814,814.0,23.05617,72.36657,0.2271520849142111,0.2508130192218092,0.21524953494918114,0.1398579078234523,0.17300121895520726,0.25098781339374276,0.35718809602195084,0.15802209360559497
815,815.0,23.05617,72.44619,0.13060141940005995,0.11834484953904299,0.09109085314815124,0.08195100134810533,0.12343599436570145,0.13758808713182952,0.1976058489104902,0.13215013414420732
816,816.0,23.05617,72.52582,0.02021160804309053,0.017757958656826157,0.011804823460397823,0.01234536247160702,0.0194745595335664,0.020284326364390797,0.03120228962510578,0.0196576836894176
817,817.0,23.05617,72.60544,0.0017327002358241968,0.0009572885644799302,0.0027054648358608288,0.0008138816947650462,0.0019724195865310403,0.0009351279216866091,0.004883953591248203,0.0011183998316672372
818,818.0,23.05617,72.68507,0.13708688114033848,0.12928166330432514,0.10499620592662781,0.07869239794166376,0.10256497711766757,0.15432363347270722,0.16452692139067224,0.09048187858517782
819,819.0,23.05617,72.76469,0.21542119796813777,0.22172813796499166,0.18826609077857673,0.1370641278175236,0.15799919785557562,0.25354485159535256,0.34280058195804364,0.17132478761656408
820,820.0,23.05617,72.84432,0.18035462150939793,0.17306436107683104,0.1458225622216633,0.12375082748241145,0.14743179816633042,0.20287105610657005,0.28593545869412046,0.09360070519540428
821,821.0,23.05617,72.92394,0.1464911647444016,0.10771703635142582,0.08435163437341701,0.09278421814257985,0.16037540613892393,0.16576294260145893,0.22311428984716136,0.12446686216418576
822,822.0,23.05617,73.00357,0.15030652013871054,0.19540842070051284,0.11720066256213305,0.11234955847878812,0.1865813095319648,0.17595440599039744,0.30877698140470783,0.17475482777083495
823,823.0,23.05617,73.08319,0.16661507032783834,0.1592494061409834,0.11208677236836456,0.08798462775885883,0.1904631807059352,0.20996626171127708,0.4305804705703909,0.18841714365499712
824,824.0,23.05617,73.16282,0.21416292724310868,0.24220544981672718,0.18964477238870392,0.1428439738976021,0.24681638537452597,0.2197363708127767,0.46836109820823785,0.2806047007282982
825,825.0,23.05617,73.24244,0.13887096101569746,0.20285287194356968,0.15162004361131726,0.11997227429185396,0.20158868644555122,0.20880541978838266,0.31689159494244,0.16536556635368416
826,826.0,23.05617,73.32207,0.06569269475780333,0.11304249497230891,0.09148939663311892,0.06478098828343036,0.09064774915518158,0.1118444593665731,0.16680307253498147,0.06584594566066483
827,827.0,23.05617,73.40169,0.0774699352310431,0.10484291241055725,0.081957144260128,0.05816995901275015,0.08211937855425701,0.10319827513624698,0.1754877070079595,0.07836372484134542
828,828.0,23.05617,73.48132,0.10160190564583296,0.12558948781322982,0.09872928669419419,0.07075557726919442,0.09917258422148854,0.12410585666770779,0.20636711138938546,0.10397648777924737
829,829.0,23.05617,73.56094,0.09362470464576529,0.12519727307697312,0.0968139133738918,0.0689777352768556,0.09711101181574248,0.1263297217885558,0.20364408723051555,0.09545475996634585
830,830.0,23.05617,73.64057,0.054295939129319244,0.07384604993022569,0.06090712005799383,0.04721953383802344,0.0636720454184784,0.08103819252988431,0.13075740706881242,0.06919356132823015
831,831.0,23.05617,73.72019,0.021243375457866448,0.0160657713320426,0.015112002087042123,0.013049807899440885,0.01656879308074698,0.0189462376759411,0.03768651804414524,0.032288044350930856
832,832.0,23.05617,73.79982,0.020792011344872456,0.024781608185511193,0.021200154999608884,0.02066147587673419,0.023242943726053733,0.032554397564248064,0.057440135851047625,0.043612552582082464
833,833.0,23.05617,73.87944,0.07657359150656716,0.07059961438109624,0.06232588706040209,0.06004490326124854,0.06017903432568663,0.08238976888307231,0.15371479171645103,0.12049346950652315
834,834.0,23.05617,73.95907,0.02498523775333612,0.0257602106207175,0.024630281899521596,0.022138983764863774,0.02060965040820738,0.03000301415098219,0.051196623799493565,0.02974394234550311
835,835.0,23.05617,74.03869,0.014243275331610192,0.013194769166672208,0.013818644656012404,0.008995069318658925,0.009759198411878538,0.017278994353641334,0.027884422924634555,0.012695011958556995
836,836.0,23.05617,74.11832,0.007466439316342613,0.00565916705273312,0.006548122815662065,0.006338439458499892,0.0050993630965,0.011788139044726444,0.013247303987257951,0.008458200043668956
837,837.0,23.05617,74.19794,0.016257887083551255,0.011468685186753107,0.012165215597312843,0.013809661982921186,0.010896291154469592,0.022858446483252828,0.03190715513302966,0.01641042439952742
838,838.0,23.05617,74.27757,0.008421592079268861,0.0041645014195877345,0.00581354483194876,0.007577115542327324,0.005418292564240263,0.009699809784503619,0.014973367521644144,0.00779968792222519
839,839.0,23.05617,74.35719,5.441941853649294e-05,2.550872704727407e-05,2.931074711756659e-05,1.6174286232289933e-05,1.3581469906467276e-05,8.126995577172153e-06,4.06381879373046e-05,3.052537607075902e-05
840,840.0,22.97557,68.86306,0.002631442602692911,0.001539377105402489,0.001419825239237531,0.00224985223699116,0.0014691393938428125,0.00376326390601933,0.005234775860185145,0.001839088550614496
841,841.0,22.97557,68.94269,0.015334939075991701,0.09765434722021016,0.1058719059272765,0.01821898686797509,0.10487910357738803,0.027397895288553933,0.035791403472357736,0.02432871026746632
842,842.0,22.97557,69.02231,0.006454506395984344,0.025555952518380044,0.03136257619715712,0.008526518905153895,0.028436647256645502,0.014721322882242689,0.01847074298231985,0.012483514817731974
843,843.0,22.97557,69.10194,0.028049172174601063,0.048241722016471776,0.03938732107805146,0.009532054196259356,0.03391158069867332,0.014550028948673827,0.016650472016803305,0.0179747912035681
844,844.0,22.97557,69.18156,0.04566703897722099,0.1434448808887591,0.14149121425341357,0.028164730746196565,0.10425551147178368,0.07106656869171556,0.05162881369220217,0.04948682402000504
845,845.0,22.97557,69.26119,0.04127787631572881,0.07709822438818585,0.0667367231337981,0.018995190715996858,0.08115655939922381,0.03305535694690327,0.032639969668571814,0.03453825816809875
846,846.0,22.97557,69.34081,0.07782744187697625,0.12768292246453575,0.11402730569882502,0.03442954353292209,0.1367976610572334,0.05112875321449458,0.055414939918771756,0.04934756918150426
847,847.0,22.97557,69.42044,0.02325680549656506,0.021656486208526247,0.020589713827649278,0.018493765951301103,0.02736347845573747,0.031816978012657905,0.056486592934557794,0.02304638425951897
848,848.0,22.97557,69.50006,0.010926565693166081,0.03195049041196528,0.05245144965960913,0.013131490201658918,0.0369267461782433,0.01902980428357588,0.020062031423909193,0.011167702512466234
849,849.0,22.97557,69.57969,0.005299899216909807,0.006359003918377115,0.00945233964069743,0.005583030197706807,0.008474422385787899,0.00969664349132684,0.007655630685374497,0.005935209225304718
850,850.0,22.97557,69.65931,0.0020269346988694256,0.006081807274836216,0.005760010323678631,0.0008502981342588122,0.006343478893850918,0.0011386159210000045,0.0011753528869729232,0.001855364815196686
851,851.0,22.97557,69.73894,0.018401657817211047,0.017580437186642546,0.019584319397323666,0.013779926699634544,0.015909051490639835,0.008543514502395244,0.027751768865524756,0.016086810906243587
852,852.0,22.97557,69.81856,0.0014992203283175718,0.0004825084689642712,0.0012387770110031135,0.0009706164800051916,0.005428437521064138,0.0014653276487787542,0.0012927580153053668,0.0007413573443353013
853,853.0,22.97557,69.89819,0.0017180357467439086,0.001158381299449366,0.001574524224862189,0.001520192733968415,0.0052104555099896895,0.002894258931879871,0.0012888499407134888,0.0008675081394807792
854,854.0,22.97557,69.97781,0.06304610612017536,0.019300512621550688,0.020863763341015393,0.05591682899223488,0.021756474612678104,0.05092914816967112,0.12957928877248298,0.06871884129281976
855,855.0,22.97557,70.05744,0.004306809287762247,0.0010675404415676694,0.0008844412600059012,0.0037142341319967936,0.0008858528761113712,0.0060866028569818474,0.008407221048723063,0.00429520767154184
856,856.0,22.97557,70.53519,0.010540551069346454,0.011038074192806781,0.011336835043884375,0.008421097118523879,0.016007385597546882,0.014795613252747987,0.012316527618496085,0.017665282768110423
857,857.0,22.97557,70.61481,0.5491754627246384,0.5441456897114775,0.5320911732893213,0.37654391071237353,0.5353031518356828,0.5467036737708586,0.5593655949221831,0.5540683595260595
